Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786826949,20,,Aggregated,11.100000,0.000000,130,170,210,240,350,450,540,650,1000,1000,1000,307,0,130,172.6067804110294,24.65562499128282,1006.8732089130208,2796.840390879479
1786826950,20,,Aggregated,11.200000,0.000000,130,170,210,240,340,450,540,650,1000,1000,1000,317,0,130,171.6296130512938,24.65562499128282,1006.8732089130208,2775.5488958990536
1786826951,20,,Aggregated,11.100000,0.000000,130,170,210,240,330,430,540,650,1000,1000,1000,333,0,130,169.3855674605951,24.65562499128282,1006.8732089130208,2801.264264264264
1786826952,20,,Aggregated,11.300000,0.000000,130,170,200,240,330,430,540,650,1000,1000,1000,341,0,130,167.73126529061298,24.65562499128282,1006.8732089130208,2812.190615835777
1786826953,20,,Aggregated,10.700000,0.000000,130,180,220,240,330,450,550,910,1000,1000,1000,356,0,130,173.42003571063154,24.65562499128282,1006.8732089130208,2797.766853932584
1786826954,20,,Aggregated,11.200000,0.000000,130,180,220,240,330,450,550,910,1000,1000,1000,366,0,130,172.761972464018,24.65562499128282,1006.8732089130208,2796.2650273224044
1786826955,20,,Aggregated,10.600000,0.000000,130,170,210,240,330,450,550,910,1000,1000,1000,380,0,130,170.03927885242248,24.65562499128282,1006.8732089130208,2751.7
1786826956,20,,Aggregated,11.400000,0.000000,130,170,210,240,320,430,550,910,1000,1000,1000,387,0,130,170.1960839976097,24.65562499128282,1006.8732089130208,2762.754521963824
1786826957,20,,Aggregated,11.300000,0.000000,130,180,220,240,340,470,570,910,1000,1000,1000,398,0,130,173.89391060718498,24.65562499128282,1006.8732089130208,2846.3718592964824
1786826959,20,,Aggregated,11.700000,0.000000,130,170,210,240,330,470,560,650,1000,1000,1000,412,0,130,171.630494860826,24.65562499128282,1006.8732089130208,2820.992718446602
1786826960,20,,Aggregated,11.200000,0.000000,130,170,210,240,330,470,560,650,1000,1000,1000,419,0,130,170.49119293524134,24.65562499128282,1006.8732089130208,2811.5513126491646
1786826961,20,,Aggregated,11.300000,0.000000,130,180,220,240,340,480,640,910,1000,1000,1000,431,0,130,176.66269568434706,24.65562499128282,1026.8986669834703,2827.9559164733178
1786826962,20,,Aggregated,11.500000,0.000000,130,180,220,240,360,480,890,970,1300,1300,1300,443,0,130,184.55457365934993,24.65562499128282,1324.614292010665,2917.4356659142213
1786826963,20,,Aggregated,11.200000,0.000000,130,180,220,240,360,480,890,970,1300,1300,1300,449,0,130,183.45155188879144,24.13949999026954,1324.614292010665,2930.017817371938
1786826964,20,,Aggregated,11.000000,0.000000,130,180,220,240,370,490,690,970,1300,1300,1300,463,0,130,184.09470996726907,24.13949999026954,1324.614292010665,2969.950323974082
1786826965,20,,Aggregated,11.000000,0.000000,130,180,220,240,370,490,690,970,1300,1300,1300,470,0,130,182.77645710573353,24.13949999026954,1324.614292010665,2995.8212765957446
1786826966,20,,Aggregated,10.800000,0.000000,130,180,220,240,360,490,690,970,1300,1300,1300,473,0,130,182.80143236094617,24.13949999026954,1324.614292010665,2985.336152219873
1786826967,20,,Aggregated,10.400000,0.000000,130,180,220,260,410,540,910,1000,1300,1300,1300,488,0,130,192.33216676449777,24.13949999026954,1324.614292010665,3007.026639344262
1786826968,20,,Aggregated,10.400000,0.000000,130,180,220,260,410,540,910,1000,1300,1300,1300,496,0,130,191.98621666333977,24.13949999026954,1324.614292010665,3027.810483870968
1786826969,20,,Aggregated,9.300000,0.000000,130,180,220,260,410,540,900,1000,1300,1300,1300,515,0,130,191.34992792867848,24.13949999026954,1324.614292010665,3026.007766990291
1786826970,20,,Aggregated,10.000000,0.000000,130,180,220,260,410,530,900,1000,1300,1300,1300,523,0,130,190.32895245302618,24.13949999026954,1324.614292010665,3073.378585086042
1786826971,20,,Aggregated,10.300000,0.000000,130,180,220,260,400,530,900,1000,1300,1300,1300,534,0,130,190.203796050595,24.13949999026954,1324.614292010665,3095.241573033708
1786826972,20,,Aggregated,10.400000,0.000000,130,180,220,260,400,520,900,1000,1300,1300,1300,544,0,130,187.93202299147038,21.036416059359908,1324.614292010665,3056.064338235294
1786826973,20,,Aggregated,10.400000,0.000000,130,180,220,260,400,520,890,1000,1300,1300,1300,557,0,130,188.04425659612042,21.036416059359908,1324.614292010665,3059.414721723519
1786826974,20,,Aggregated,10.000000,0.000000,130,180,220,250,400,510,890,1000,1300,1300,1300,565,0,130,186.18052641416085,21.036416059359908,1324.614292010665,3030.357522123894
1786826975,20,,Aggregated,10.800000,0.000000,130,180,220,250,400,510,890,1000,1300,1300,1300,573,0,130,185.59645580121335,21.036416059359908,1324.614292010665,3046.0331588132635
1786826976,20,,Aggregated,10.800000,0.000000,130,180,220,250,390,490,890,1000,1300,1300,1300,585,0,130,184.8020027916974,21.036416059359908,1324.614292010665,3051.85641025641
1786826977,20,,Aggregated,10.100000,0.000000,130,180,220,240,390,490,890,1000,1300,1300,1300,597,0,130,183.40716814587964,21.036416059359908,1324.614292010665,3106.969849246231
1786826978,20,,Aggregated,11.200000,0.000000,130,170,220,240,370,490,690,970,1300,1300,1300,607,0,130,181.53647619416196,21.036416059359908,1324.614292010665,3119.189456342669
1786826979,20,,Aggregated,11.200000,0.000000,130,180,220,240,390,490,690,970,1300,1300,1300,618,0,130,183.37894156183384,21.036416059359908,1324.614292010665,3123.059870550162
1786826980,20,,Aggregated,11.000000,0.000000,130,180,220,250,400,510,690,970,1300,1300,1300,630,0,130,185.45506721332904,21.036416059359908,1324.614292010665,3154.75873015873
1786826981,20,,Aggregated,11.000000,0.000000,130,180,220,250,400,510,690,970,1300,1300,1300,638,0,130,184.91614075595817,21.036416059359908,1324.614292010665,3155.131661442006
1786826982,20,,Aggregated,10.600000,0.000000,130,180,220,240,390,490,680,970,1300,1300,1300,653,0,130,183.79776118302527,21.036416059359908,1324.614292010665,3139.0535987748854
1786826983,20,,Aggregated,10.700000,0.000000,130,180,220,240,390,490,680,970,1300,1300,1300,667,0,130,183.13802763030094,21.036416059359908,1324.614292010665,3148.503748125937
1786826984,20,,Aggregated,10.700000,0.000000,130,180,220,240,390,490,680,970,1300,1300,1300,675,0,130,181.6962847755187,21.036416059359908,1324.614292010665,3140.442962962963
1786826985,20,,Aggregated,10.900000,0.000000,130,170,220,240,370,490,680,970,1300,1300,1300,691,0,130,178.85981912370204,20.16674994956702,1324.614292010665,3131.942112879884
1786826986,20,,Aggregated,11.100000,0.000000,120,170,210,240,370,490,680,970,1300,1300,1300,700,0,120,177.38570609346166,20.16674994956702,1324.614292010665,3141.0042857142857
1786826987,20,,Aggregated,11.900000,0.000000,120,170,210,240,360,490,670,950,1300,1300,1300,711,0,120,176.47454713709632,20.16674994956702,1324.614292010665,3144.8045007032347
1786826988,20,,Aggregated,11.900000,0.000000,120,170,210,240,360,490,670,950,1300,1300,1300,725,0,120,174.3992255414547,19.77770891971886,1324.614292010665,3143.0993103448277
1786826989,20,,Aggregated,11.300000,0.000000,120,160,210,240,360,490,670,950,1300,1300,1300,736,0,120,172.4943454164136,18.662833026610315,1324.614292010665,3159.1698369565215
1786826990,20,,Aggregated,11.500000,0.000000,120,160,200,240,350,480,670,950,1300,1300,1300,745,0,120,171.14851892716408,18.662833026610315,1324.614292010665,3170.268456375839
1786826991,20,,Aggregated,11.900000,0.000000,120,170,210,240,360,480,650,950,1300,1300,1300,757,0,120,171.92823202592226,18.662833026610315,1324.614292010665,3194.883751651255
1786826992,20,,Aggregated,11.600000,0.000000,120,160,200,240,350,480,650,950,1300,1300,1300,773,0,120,170.93543399439795,18.662833026610315,1324.614292010665,3189.8706338939196
1786826993,20,,Aggregated,11.900000,0.000000,120,160,200,230,350,480,650,950,1300,1300,1300,782,0,120,170.22166764908505,18.662833026610315,1324.614292010665,3209.4884910485935
1786826994,20,,Aggregated,12.000000,0.000000,120,160,200,230,350,480,650,950,1300,1300,1300,795,0,120,169.22110038935412,18.662833026610315,1324.614292010665,3207.754716981132
1786826995,20,,Aggregated,11.400000,0.000000,120,160,200,230,340,480,640,920,1300,1300,1300,809,0,120,167.37933397610823,18.662833026610315,1324.614292010665,3194.8788627935724
1786826996,20,,Aggregated,11.900000,0.000000,120,160,200,230,340,480,640,920,1300,1300,1300,817,0,120,166.58537451225143,18.662833026610315,1324.614292010665,3225.3977968176255
1786826997,20,,Aggregated,11.400000,0.000000,110,160,190,220,340,470,640,920,1300,1300,1300,831,0,110,164.59695891130863,18.662833026610315,1324.614292010665,3225.259927797834
1786826998,20,,Aggregated,11.700000,0.000000,110,160,190,220,340,470,640,920,1300,1300,1300,844,0,110,162.89238134629127,18.662833026610315,1324.614292010665,3245.063981042654
1786826999,20,,Aggregated,12.000000,0.000000,110,150,190,220,330,470,610,920,1300,1300,1300,851,0,110,162.1567779838969,18.662833026610315,1324.614292010665,3239.9118683901293
1786827000,20,,Aggregated,11.700000,0.000000,110,150,190,220,330,470,610,920,1300,1300,1300,865,0,110,160.89318981448005,18.57437496073544,1324.614292010665,3264.9745664739885
1786827001,20,,Aggregated,11.200000,0.000000,110,150,190,220,330,470,610,920,1300,1300,1300,878,0,110,159.23631067824252,18.57437496073544,1324.614292010665,3273.4248291571753
1786827002,20,,Aggregated,11.800000,0.000000,110,150,190,220,330,470,610,920,1300,1300,1300,886,0,110,158.3412578357037,18.57437496073544,1324.614292010665,3302.020316027088
1786827003,20,,Aggregated,11.800000,0.000000,110,150,190,220,330,470,610,920,1300,1300,1300,894,0,110,157.36905390527454,18.57437496073544,1324.614292010665,3309.2225950783
1786827004,20,,Aggregated,11.400000,0.000000,110,140,180,220,330,470,590,910,1300,1300,1300,906,0,110,155.96010276745022,18.57437496073544,1324.614292010665,3306.8145695364237
1786827005,20,,Aggregated,11.400000,0.000000,100,140,180,220,320,470,590,910,1300,1300,1300,917,0,100,155.08193236579174,18.57437496073544,1324.614292010665,3318.2726281352234
1786827006,20,,Aggregated,11.000000,0.000000,100,140,180,210,320,460,590,910,1300,1300,1300,929,0,100,154.13230142016786,18.57437496073544,1324.614292010665,3345.9870828848225
1786827007,20,,Aggregated,11.100000,0.000000,100,140,180,210,320,460,590,910,1300,1300,1300,939,0,100,153.0402224645796,18.55454093310982,1324.614292010665,3333.185303514377
1786827008,20,,Aggregated,11.200000,0.000000,100,140,180,210,320,460,570,910,1300,1300,1300,957,0,100,151.6189817347697,18.55454093310982,1324.614292010665,3331.771159874608
1786827009,20,,Aggregated,10.700000,0.000000,100,140,180,210,330,460,570,910,1300,1300,1300,969,0,100,153.06318745519715,18.55454093310982,1324.614292010665,3338.795665634675
1786827010,20,,Aggregated,11.200000,0.000000,100,140,180,210,320,460,570,910,1300,1300,1300,978,0,100,152.34795571157255,18.55454093310982,1324.614292010665,3343.6032719836403
1786827011,20,,Aggregated,12.000000,0.000000,100,140,180,210,320,460,570,910,1300,1300,1300,988,0,100,151.76412556662135,18.55454093310982,1324.614292010665,3345.2135627530365
1786827012,20,,Aggregated,12.000000,0.000000,100,140,180,210,320,450,570,900,1100,1300,1300,1003,0,100,150.9159849369332,18.55454093310982,1324.614292010665,3348.0927218344964
1786827013,20,,Aggregated,11.000000,0.000000,100,140,180,210,320,450,570,900,1100,1300,1300,1011,0,100,150.37099173157563,18.55454093310982,1324.614292010665,3356.3521266073194
1786827014,20,,Aggregated,11.000000,0.000000,100,140,180,210,320,440,570,900,1100,1300,1300,1022,0,100,149.57505342340528,18.55454093310982,1324.614292010665,3365.238747553816
